,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
57,kd_tree,10,2,uniform,0.7076923076923077,0.7674418604651163,0.7089883800410116,0.7695652173913043,0.7076923076923077,0.7674418604651163,0.7096745359903254,0.770273003033367,0.7085765178503751,0.7683982683982684,0.7076923076923077,0.7674418604651163,0.7076923076923077,0.7674418604651163,0.7076480224223314,0.7673160173160173,0.7076923076923077,0.7674418604651163,0.7075483805648848,0.7671901741669183
58,kd_tree,10,2,distance,0.7630769230769231,0.6744186046511628,0.7631220177232447,0.6760869565217391,0.7630769230769231,0.6744186046511628,0.7635278695401395,0.6766430738119312,0.7633214583491246,0.6753246753246753,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7630410287002054,0.6742424242424242,0.7630769230769231,0.6744186046511628,0.7631217910478201,0.6740662438336856
59,ball_tree,3,1,distance,0.7661538461538462,0.627906976744186,0.7666666666666666,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7664820512820514,0.6341085271317829,0.7652922004093079,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7655122655122655,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7658519258519257,0.6254802831142569
60,brute,5,1,uniform,0.7292307692307692,0.7209302325581395,0.7295238095238095,0.7395833333333333,0.7292307692307692,0.7209302325581395,0.729418315018315,0.7412790697674418,0.7283407867808687,0.724025974025974,0.7292307692307692,0.7209302325581395,0.7292307692307692,0.7209302325581395,0.7284878863826232,0.7171052631578947,0.7292307692307692,0.7209302325581395,0.7288811773022299,0.7163402692778458
61,auto,5,2,distance,0.7661538461538462,0.6744186046511628,0.7680517188459177,0.6898148148148149,0.7661538461538462,0.6744186046511628,0.7675900741370354,0.6912144702842377,0.7647805654513757,0.6774891774891775,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6744186046511628,0.764976783131613,0.6699561403508771,0.7661538461538462,0.6744186046511628,0.7654373730098782,0.66906364749082
62,auto,3,3,uniform,0.7538461538461538,0.6744186046511628,0.7561764026783653,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7556648846420262,0.6912144702842377,0.7522928825892519,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7523809523809524,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7529084249084249,0.66906364749082
63,kd_tree,5,3,distance,0.7630769230769231,0.6046511627906976,0.7666511951728939,0.6119909502262444,0.7630769230769231,0.6046511627906976,0.7659667600906866,0.6128064821635273,0.7612749185173956,0.6071428571428572,0.7630769230769231,0.6046511627906976,0.7630769230769231,0.6046511627906976,0.7613052145630049,0.6012002182214948,0.7630769230769231,0.6046511627906976,0.7618746922996215,0.6003374820791941
64,ball_tree,10,3,distance,0.7630769230769231,0.6744186046511628,0.7631220177232447,0.6760869565217391,0.7630769230769231,0.6744186046511628,0.7635278695401395,0.6766430738119312,0.7633214583491246,0.6753246753246753,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7630410287002054,0.6742424242424242,0.7630769230769231,0.6744186046511628,0.7631217910478201,0.6740662438336856
65,brute,3,3,uniform,0.7538461538461538,0.6744186046511628,0.7561764026783653,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7556648846420262,0.6912144702842377,0.7522928825892519,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7523809523809524,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7529084249084249,0.66906364749082
66,kd_tree,5,1,uniform,0.7230769230769231,0.7209302325581395,0.724909566689756,0.7561576354679802,0.7230769230769231,0.7209302325581395,0.7245072790674268,0.758506128995303,0.7215000378988858,0.725108225108225,0.7230769230769231,0.7209302325581395,0.7230769230769231,0.7209302325581395,0.7214285714285714,0.7133333333333334,0.7230769230769231,0.7209302325581395,0.722021978021978,0.7122480620155038
67,auto,5,1,distance,0.7661538461538462,0.627906976744186,0.7661578187893978,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7661557156293999,0.6341085271317829,0.7656332903812628,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7657790927021696,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7660385373994841,0.6254802831142569
