,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
43,auto,10,2,distance,0.7854803493449781,0.6846473029045643,0.7853583339331558,0.6889421740339172,0.7854803493449781,0.6846473029045643,0.785432532494399,0.6913697098896383,0.7841818283910632,0.6877676474651195,0.7854803493449781,0.6846473029045643,0.7854803493449781,0.6846473029045643,0.7845713859972119,0.6845115061320104,0.7854803493449781,0.6846473029045643,0.7852588372686318,0.6841584345233704
44,ball_tree,10,3,uniform,0.74617903930131,0.6970954356846473,0.7460905171584195,0.7020676691729324,0.74617903930131,0.6970954356846473,0.7461357841633067,0.7046532305868405,0.7444091079063977,0.7004765851636967,0.74617903930131,0.6970954356846473,0.74617903930131,0.6970954356846473,0.7448341862523532,0.6969075717116031,0.74617903930131,0.6970954356846473,0.7457442371877375,0.6965005331033406
45,ball_tree,5,1,distance,0.7756550218340611,0.6970954356846473,0.7770889990934784,0.6999930786267996,0.7756550218340611,0.6970954356846473,0.7765421433589548,0.7022089232296218,0.7731499789135647,0.6995786710871668,0.7756550218340611,0.6970954356846473,0.7756550218340611,0.6970954356846473,0.7738648598728697,0.6970745734111611,0.7756550218340611,0.6970954356846473,0.7748532928575766,0.6969389686335004
46,brute,3,3,distance,0.7729257641921398,0.7012448132780082,0.7733903696391358,0.7056922435362802,0.7729257641921398,0.7012448132780082,0.7731748310297045,0.7082060084648688,0.7709786136953112,0.7044135930377124,0.7729257641921398,0.7012448132780082,0.7729257641921398,0.7012448132780082,0.7715532694256099,0.70111616370401,0.7729257641921398,0.7012448132780082,0.7724231604748191,0.700781674811614
47,ball_tree,3,2,distance,0.7707423580786026,0.7095435684647303,0.7747571503179627,0.7165966386554622,0.7707423580786026,0.7095435684647303,0.7736208883634268,0.7195543777677047,0.767123320402709,0.7136344799005387,0.7707423580786026,0.7095435684647303,0.7707423580786026,0.7095435684647303,0.7678639525397875,0.7091379310344827,0.7707423580786026,0.7095435684647303,0.7691338373363236,0.708552010301903
48,ball_tree,10,2,distance,0.7887554585152838,0.7178423236514523,0.7883562365081872,0.7213444213444213,0.7887554585152838,0.7178423236514523,0.7886659777205897,0.7237405934501371,0.787894952516693,0.7206105815720403,0.7887554585152838,0.7178423236514523,0.7887554585152838,0.7178423236514523,0.7880855986119144,0.7177985948477752,0.7887554585152838,0.7178423236514523,0.7886709130905867,0.7176091033651745
49,kd_tree,10,3,uniform,0.7489082969432315,0.7012448132780082,0.7486807728574947,0.7068628818524201,0.7489082969432315,0.7012448132780082,0.7488071751273484,0.7095678778326925,0.747333133420387,0.7048625500759773,0.7489082969432315,0.7012448132780082,0.7489082969432315,0.7012448132780082,0.7477149087460349,0.7009925558312655,0.7489082969432315,0.7012448132780082,0.7485673288868896,0.7005240777158861
50,brute,3,2,distance,0.7729257641921398,0.7095435684647303,0.7740663958164657,0.712993762993763,0.7729257641921398,0.7095435684647303,0.7736121619837695,0.7153544224083643,0.7705485220977479,0.7122876087857439,0.7729257641921398,0.7095435684647303,0.7729257641921398,0.7095435684647303,0.7712241013910652,0.7094985535197686,0.7729257641921398,0.7095435684647303,0.7721934029866139,0.7093034887582678
51,brute,5,2,distance,0.7816593886462883,0.7136929460580913,0.7847648505326732,0.7188457254246727,0.7816593886462883,0.7136929460580913,0.7837876072817128,0.7215251706952951,0.7784968537604939,0.7171225307362895,0.7816593886462883,0.7136929460580913,0.7816593886462883,0.7136929460580913,0.779335597793356,0.7135153760013783,0.7816593886462883,0.7136929460580913,0.780448050861249,0.7131306408785001
52,brute,5,2,uniform,0.75382096069869,0.6846473029045643,0.7570944619010211,0.6900544008927325,0.75382096069869,0.6846473029045643,0.756150182708041,0.6926578184425914,0.7502416278489088,0.6882166045033844,0.75382096069869,0.6846473029045643,0.75382096069869,0.6846473029045643,0.7508214401070261,0.6843810311552248,0.75382096069869,0.6846473029045643,0.7521645090286667,0.6838865264778798
