,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
69,0.0001,False,squared_error,l2,23,0.5268284044625465,0.5314625850340136,0.5253789670165996,0.5303067451236787,0.5268284044625465,0.5314625850340136,0.5260679623563146,0.5306713850953915,0.5252446406852436,0.530058988956498,0.5268284044625465,0.5314625850340136,0.5268284044625465,0.5314625850340136,0.5250639058026348,0.5296168082076196,0.5268284044625465,0.5314625850340136,0.5262009360256692,0.5305021129297814
70,0.001,False,hinge,l2,23,0.7311846998406233,0.7414965986394558,0.7308141732751166,0.7412781406756176,0.7311846998406233,0.7414965986394558,0.7310701944347097,0.7414459417203049,0.7304238280045519,0.7411266475751611,0.7311846998406233,0.7414965986394558,0.7311846998406233,0.7414965986394558,0.7305623387814586,0.7411871073609022,0.7311846998406233,0.7414965986394558,0.7310709595733625,0.7414560096193176
71,0.01,True,squared_error,elasticnet,23,0.46537984770674695,0.45068027210884354,0.4600600160644058,0.4447239921848175,0.46537984770674695,0.45068027210884354,0.46113601338181526,0.4455397101072293,0.4615067837228922,0.44733694084088615,0.46537984770674695,0.45068027210884354,0.46537984770674695,0.45068027210884354,0.4579939557292875,0.44200103418017717,0.46537984770674695,0.45068027210884354,0.4604790753297131,0.4440919414993559
72,0.001,True,squared_error,l1,23,0.4918717903311493,0.48214285714285715,0.49310438448483684,0.48314418708033313,0.4918717903311493,0.48214285714285715,0.49385835410228834,0.4835588002575692,0.49312220502391557,0.48321778823096495,0.4918717903311493,0.48214285714285715,0.4918717903311493,0.48214285714285715,0.49179280425260086,0.48190871927607387,0.4918717903311493,0.48214285714285715,0.49154395322671945,0.48157780442435355
73,0.0001,True,perceptron,l2,23,0.7410306357357889,0.7514172335600907,0.7443342718383485,0.7546020970073095,0.7410306357357889,0.7514172335600907,0.745900638848925,0.7557126086040371,0.7430324496024892,0.7529400393131047,0.7410306357357889,0.7514172335600907,0.7410306357357889,0.7514172335600907,0.7409077138737283,0.7512213372005092,0.7410306357357889,0.7514172335600907,0.7406860547761263,0.7510115895831795
74,0.0001,False,squared_error,,23,0.5021781476890385,0.5104875283446711,0.5086524887905717,0.5160041652524084,0.5021781476890385,0.5104875283446711,0.5095231137792464,0.5165912772124688,0.50792654544152,0.5147419317588577,0.5021781476890385,0.5104875283446711,0.5021781476890385,0.5104875283446711,0.49409488709034477,0.5025736076609884,0.5021781476890385,0.5104875283446711,0.49158316503824295,0.5006884939700437
75,0.01,True,perceptron,l1,23,0.51963874623694,0.5150226757369615,0.25981937311847,0.25751133786848074,0.51963874623694,0.5150226757369615,0.2700244265906989,0.26524835652325934,0.5,0.5,0.51963874623694,0.5150226757369615,0.51963874623694,0.5150226757369615,0.3419488661523761,0.33994387277829746,0.51963874623694,0.5150226757369615,0.3553797601691278,0.350157605917328
76,0.0001,True,squared_error,elasticnet,23,0.4623693996812467,0.4580498866213152,0.4622018921152418,0.4577540653640913,0.4623693996812467,0.4580498866213152,0.46298571443886805,0.45822917223175397,0.46214615730412245,0.45773069268841227,0.4623693996812467,0.4580498866213152,0.4623693996812467,0.4580498866213152,0.4620637771745163,0.45772766312940794,0.4623693996812467,0.4580498866213152,0.4625673958371671,0.4581248223171075
77,0.0001,False,log_loss,l2,23,0.7594474942447317,0.7647392290249433,0.7593052713308803,0.7647839376335095,0.7594474942447317,0.7647392290249433,0.7599940277128067,0.7652578488843106,0.7596888417081207,0.7650210509420252,0.7594474942447317,0.7647392290249433,0.7594474942447317,0.7647392290249433,0.7593123708895897,0.7646956722980791,0.7594474942447317,0.7647392290249433,0.7595363646128371,0.7647918600699042
78,0.001,True,perceptron,l1,23,0.6438462900655215,0.6357709750566893,0.6432407725767921,0.635371809158324,0.6438462900655215,0.6357709750566893,0.6435042166313236,0.6355510955364034,0.6422928611107694,0.6348878231984629,0.6438462900655215,0.6357709750566893,0.6438462900655215,0.6357709750566893,0.6423455153583436,0.6349132835698656,0.6438462900655215,0.6357709750566893,0.6432554984913454,0.6354449519769025
79,0.01,False,squared_error,l1,23,0.4949530724278378,0.5,0.4957164575440477,0.5007255664491632,0.4949530724278378,0.5,0.4964812218564928,0.5011779784704061,0.4957164336935329,0.5007245358226272,0.4949530724278378,0.5,0.4949530724278378,0.5,0.4949530717943239,0.49995886149178514,0.4949530724278378,0.5,0.49495377436124155,0.4998225901833235
80,0.01,False,perceptron,l1,23,0.5693996812466796,0.5518707482993197,0.5688289957607617,0.5513687430264322,0.5693996812466796,0.5518707482993197,0.5689177726164053,0.5514281320430908,0.5645407008900907,0.548098885549716,0.5693996812466796,0.5518707482993197,0.5693996812466796,0.5518707482993197,0.5600364731741607,0.5426478152325275,0.5693996812466796,0.5518707482993197,0.5625574243158028,0.5445991743245034
81,0.01,False,hinge,elasticnet,23,0.663361076677882,0.6575963718820862,0.6636094963837766,0.6581414843730371,0.663361076677882,0.6575963718820862,0.6635353382535379,0.6580083462992102,0.6610255401888405,0.6558890689819219,0.663361076677882,0.6575963718820862,0.663361076677882,0.6575963718820862,0.6608863669102327,0.6555791213171224,0.663361076677882,0.6575963718820862,0.6620241998838329,0.6563710789463303
82,0.01,False,perceptron,,23,0.7153887019656455,0.7123015873015873,0.7212957946628129,0.7179837150645025,0.7153887019656455,0.7123015873015873,0.7202099392341442,0.7171281674183816,0.7115187864564502,0.7094929793202519,0.7153887019656455,0.7123015873015873,0.7153887019656455,0.7123015873015873,0.7107621305527068,0.7084596384248849,0.7153887019656455,0.7123015873015873,0.7121989459256973,0.7094651855382934
83,0.01,True,hinge,elasticnet,23,0.6632902426066938,0.6581632653061225,0.6636239061356066,0.6588311737950541,0.6632902426066938,0.6581632653061225,0.6635269119407011,0.6586738442398835,0.6608849345849263,0.6563882830093213,0.6632902426066938,0.6581632653061225,0.6632902426066938,0.6581632653061225,0.660710532583551,0.6560274869639031,0.6632902426066938,0.6581632653061225,0.6618725546857708,0.6568418484900732
84,0.0001,False,hinge,,23,0.7715247033823269,0.7786281179138322,0.7711944567840991,0.7784351864601335,0.7715247033823269,0.7786281179138322,0.7714772702801876,0.7786114858919616,0.7710421135593171,0.7783854800769536,0.7715247033823269,0.7786281179138322,0.7715247033823269,0.7786281179138322,0.7711098827082441,0.7784087660239127,0.7715247033823269,0.7786281179138322,0.7714926082719361,0.77861823719807
85,0.01,False,perceptron,elasticnet,23,0.6095625996104126,0.5975056689342404,0.6115270986977357,0.5994481708767423,0.6095625996104126,0.5975056689342404,0.6126104549820924,0.6001485287199573,0.6111327899022221,0.5988467898640253,0.6095625996104126,0.5975056689342404,0.6095625996104126,0.5975056689342404,0.6094629582308431,0.5972197343163037,0.6095625996104126,0.5975056689342404,0.6092179420668903,0.5968972974067154
86,0.01,False,log_loss,l2,23,0.6893925978395609,0.6961451247165533,0.6892481081739394,0.6963865844353401,0.6893925978395609,0.6961451247165533,0.6893073462660555,0.6963060978624112,0.6878008698612421,0.6949670412594604,0.6893925978395609,0.6961451247165533,0.6893925978395609,0.6961451247165533,0.6879692099954069,0.6950439612186579,0.6893925978395609,0.6961451247165533,0.6887969693657093,0.6955945429676055
87,0.001,True,hinge,,23,0.7638746236939968,0.7675736961451247,0.763809071596099,0.7676277167103508,0.7638746236939968,0.7675736961451247,0.7638453657930879,0.7676004491869509,0.7628870061205549,0.7669204445192122,0.7638746236939968,0.7675736961451247,0.7638746236939968,0.7675736961451247,0.7631553283985231,0.7671065914656628,0.7638746236939968,0.7675736961451247,0.7636679880917624,0.7674199654911246
88,0.001,True,hinge,l1,23,0.7250221356472464,0.7375283446712018,0.7250087837123937,0.7376571790504804,0.7250221356472464,0.7375283446712018,0.7250148398660754,0.7376025532736664,0.7236665804741249,0.7366774668876676,0.7250221356472464,0.7375283446712018,0.7250221356472464,0.7375283446712018,0.7239286309816537,0.7368585029520502,0.7250221356472464,0.7375283446712018,0.7246110714285543,0.7372573974589607
89,0.01,False,log_loss,elasticnet,23,0.6576235169116345,0.6530612244897959,0.6588752687820706,0.6547537708355693,0.6576235169116345,0.6530612244897959,0.6585860016796923,0.6544433730628149,0.6545239782706351,0.6507360994465221,0.6576235169116345,0.6530612244897959,0.6576235169116345,0.6530612244897959,0.653834476742278,0.6497700696360531,0.6576235169116345,0.6530612244897959,0.6552569701572464,0.6507901351755172
90,0.0001,True,squared_error,,23,0.5145032760757925,0.5170068027210885,0.517553408172857,0.5196841309871696,0.5145032760757925,0.5170068027210885,0.5184200739416617,0.5202236686225395,0.5172445964030212,0.5192639681017676,0.5145032760757925,0.5170068027210885,0.5145032760757925,0.5170068027210885,0.5133118475270468,0.5152894325131561,0.5145032760757925,0.5170068027210885,0.5123660391801902,0.5144225694558187
91,0.0001,True,hinge,l1,23,0.7657871436160794,0.7706916099773242,0.7657110357190101,0.7706596494846689,0.7657871436160794,0.7706916099773242,0.7657538584779394,0.7706776697624427,0.7648247729546136,0.7701349389669037,0.7657871436160794,0.7706916099773242,0.7657871436160794,0.7706916099773242,0.7650883153274332,0.7702928127772848,0.7657871436160794,0.7706916099773242,0.7655915624521791,0.7705803808262928
92,0.01,True,squared_error,l2,23,0.46658402691694706,0.45408163265306123,0.4610430162428836,0.4480704190499467,0.46658402691694706,0.45408163265306123,0.4621227879591965,0.44887292363676057,0.4625679263762927,0.4506561351377519,0.46658402691694706,0.45408163265306123,0.46658402691694706,0.45408163265306123,0.4587354332175414,0.4450530549601757,0.46658402691694706,0.45408163265306123,0.4612954598094946,0.44717978659449986
93,0.001,True,log_loss,elasticnet,23,0.7055073490348858,0.7168367346938775,0.7055420498353648,0.7172069801384968,0.7055073490348858,0.7168367346938775,0.706327421013556,0.7177841274492269,0.705859013906668,0.717322469423945,0.7055073490348858,0.7168367346938775,0.7055073490348858,0.7168367346938775,0.705403547525701,0.7168285217367272,0.7055073490348858,0.7168367346938775,0.7056207472873726,0.7168743413924086
94,0.001,False,perceptron,,23,0.6195147866123606,0.6176303854875284,0.6831827433610874,0.67450722087758,0.6195147866123606,0.6176303854875284,0.687827685406633,0.6777347072541033,0.6302887833070454,0.6256980392018108,0.6195147866123606,0.6176303854875284,0.6195147866123606,0.6176303854875284,0.5942467373942815,0.5922006905715316,0.6195147866123606,0.6176303854875284,0.5902696913280241,0.5891410450992323
95,0.0001,False,perceptron,l2,23,0.7392597839560828,0.7446145124716553,0.7412193587456217,0.7459314499242986,0.7392597839560828,0.7446145124716553,0.7425420419115368,0.7467430509125554,0.7407740135476666,0.7455685909458916,0.7392597839560828,0.7446145124716553,0.7392597839560828,0.7446145124716553,0.7392364658219015,0.7445921662068691,0.7392597839560828,0.7446145124716553,0.7391396125979046,0.7445203872957376
