,alpha,fit_intercept,loss,penalty,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
10,0.0001,False,perceptron,l1,23,0.7167030567685589,0.6680497925311203,0.7313238396624473,0.690252276459173,0.7167030567685589,0.6680497925311203,0.7290071663165847,0.6945602211019295,0.7095931930836492,0.676060229313441,0.7167030567685589,0.6680497925311203,0.7167030567685589,0.6680497925311203,0.7072620146102981,0.6638303808062491,0.7167030567685589,0.6680497925311203,0.7098446705198528,0.6617988121979779
11,0.001,True,hinge,elasticnet,23,0.7314410480349345,0.6970954356846473,0.7308165036053018,0.6977401129943502,0.7314410480349345,0.6970954356846473,0.7312928510516319,0.699416273999578,0.7304150025506821,0.698231799972372,0.7314410480349345,0.6970954356846473,0.7314410480349345,0.6970954356846473,0.7305727731864096,0.6970119693446999,0.7314410480349345,0.6970954356846473,0.7313241648822485,0.6972832349495288
12,0.001,False,perceptron,l1,23,0.6331877729257642,0.6016597510373444,0.6324774133931172,0.6068977591036415,0.6331877729257642,0.6016597510373444,0.6327107431666145,0.6090943431314434,0.6298273301705671,0.6054358336786849,0.6331877729257642,0.6016597510373444,0.6331877729257642,0.6016597510373444,0.6295314615870724,0.601103448275862,0.6331877729257642,0.6016597510373444,0.6313395276336783,0.6002998998426097
13,0.0001,True,hinge,l2,23,0.7516375545851528,0.6846473029045643,0.7598726627981947,0.7012859633827375,0.7516375545851528,0.6846473029045643,0.7581246445454264,0.7052187376775786,0.746547618905393,0.6913593037712391,0.7516375545851528,0.6846473029045643,0.7516375545851528,0.6846473029045643,0.7466517738418169,0.682234559333796,0.7516375545851528,0.6846473029045643,0.7483977670982381,0.6807409561709393
14,0.0001,False,squared_error,l1,23,0.46397379912663755,0.49377593360995853,0.46562906406007465,0.4932134490836434,0.46397379912663755,0.49377593360995853,0.466708584668838,0.4946759088520628,0.4657414122057606,0.49319657411244644,0.46397379912663755,0.49377593360995853,0.46397379912663755,0.49377593360995853,0.46388178974671956,0.4930689655172414,0.46397379912663755,0.49377593360995853,0.4635367545720271,0.4940901416511661
15,0.01,True,squared_error,,23,0.5251091703056768,0.5477178423236515,0.5215703451770546,0.5546596260881975,0.5251091703056768,0.5477178423236515,0.5225977460208482,0.5566650302868442,0.5210034036971152,0.5529078602016854,0.5251091703056768,0.5477178423236515,0.5251091703056768,0.5477178423236515,0.5193810792033349,0.5457155209684392,0.5251091703056768,0.5477178423236515,0.5219587201993887,0.5440886348673294
16,0.001,False,perceptron,elasticnet,23,0.6555676855895196,0.6182572614107884,0.6548414820473645,0.6197377501725327,0.6555676855895196,0.6182572614107884,0.6557492364750585,0.6214874187091398,0.6549763389886396,0.6198369940599531,0.6555676855895196,0.6182572614107884,0.6555676855895196,0.6182572614107884,0.6548930444644729,0.6182506887052341,0.6555676855895196,0.6182572614107884,0.6556426457145249,0.618336133877439
17,0.0001,True,hinge,,23,0.767467248908297,0.7053941908713693,0.7700857570116275,0.7145930314571872,0.767467248908297,0.7053941908713693,0.7692500629360967,0.71782505652788,0.7643241409219014,0.710146429064788,0.767467248908297,0.7053941908713693,0.767467248908297,0.7053941908713693,0.7650453331920372,0.7046619604052677,0.767467248908297,0.7053941908713693,0.7662172278934531,0.7038687107336579
18,0.0001,True,squared_error,l2,23,0.4732532751091703,0.4896265560165975,0.48133354934656003,0.4644672531769306,0.4732532751091703,0.4896265560165975,0.4819415967390057,0.46696397788621047,0.4892632411463853,0.4748929410139522,0.4732532751091703,0.4896265560165975,0.4732532751091703,0.4896265560165975,0.42044607045270893,0.4396090515530181,0.4732532751091703,0.4896265560165975,0.41185176951404434,0.4486399898589422
19,0.01,False,squared_error,elasticnet,23,0.47270742358078605,0.5103734439834025,0.4753215964002976,0.5080846634281748,0.47270742358078605,0.5103734439834025,0.47638139619199144,0.509501527581411,0.4756251560575415,0.5080466915319796,0.47270742358078605,0.5103734439834025,0.47270742358078605,0.5103734439834025,0.47202216793740087,0.5079249723145072,0.47270742358078605,0.5103734439834025,0.47108772842369384,0.5097973330024859
20,0.001,False,squared_error,,23,0.527292576419214,0.5269709543568465,0.5257248645949464,0.5248091603053435,0.527292576419214,0.5269709543568465,0.5268446587551375,0.5261474137657978,0.5256651187351484,0.5246926371045725,0.527292576419214,0.5269709543568465,0.527292576419214,0.5269709543568465,0.5256440309039156,0.5246054817275747,0.527292576419214,0.5269709543568465,0.5270178188333309,0.5264143725617237
21,0.001,False,log_loss,l2,23,0.7210698689956332,0.6846473029045643,0.7218657570842477,0.6837270341207349,0.7210698689956332,0.6846473029045643,0.7233580472503999,0.6846473029045643,0.7222498330408312,0.6837270341207349,0.7210698689956332,0.6846473029045643,0.7210698689956332,0.6846473029045643,0.7210332134109982,0.6837270341207349,0.7210698689956332,0.6846473029045643,0.7211903087737194,0.6846473029045643
22,0.01,False,squared_error,l2,23,0.46397379912663755,0.48132780082987553,0.46545637379015603,0.4805279845602426,0.46397379912663755,0.48132780082987553,0.46655007641078444,0.482013357632418,0.465526366406979,0.4804876364138693,0.46397379912663755,0.48132780082987553,0.46397379912663755,0.48132780082987553,0.4639329099681523,0.4804332453734844,0.46397379912663755,0.48132780082987553,0.46370290845167245,0.48159616746679285
23,0.01,True,hinge,l2,23,0.6844978165938864,0.6265560165975104,0.7026145004822304,0.662426614481409,0.6844978165938864,0.6265560165975104,0.7001809160793185,0.6673352226128899,0.6759391229237627,0.6375880646498135,0.6844978165938864,0.6265560165975104,0.6844978165938864,0.6265560165975104,0.6703131927527786,0.6154255319148936,0.6844978165938864,0.6265560165975104,0.6736727089256724,0.6118963538447956
24,0.001,False,log_loss,,23,0.756004366812227,0.7095435684647303,0.75644902806003,0.712993762993763,0.756004366812227,0.7095435684647303,0.756252853980117,0.7153544224083643,0.7538818753427292,0.7122876087857439,0.756004366812227,0.7095435684647303,0.756004366812227,0.7095435684647303,0.7544232242702681,0.7094985535197686,0.756004366812227,0.7095435684647303,0.7553912707245287,0.7093034887582678
