,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
21,friedman_mse,0.5,log_loss,5.0,log2,30.0,4,2,200,False,0.7931222707423581,0.7551867219917012,0.7926608459171259,0.7548904807824769,0.7931222707423581,0.7551867219917012,0.7934594658069509,0.7561741926891157,0.7931325124159081,0.7555946953999171,0.7931222707423581,0.7551867219917012,0.7931222707423581,0.7551867219917012,0.7928110759692921,0.7549166623575849,0.7931222707423581,0.7551867219917012,0.7932055482168406,0.755355509263024
22,squared_error,2.0,log_loss,5.0,log2,10.0,1,5,50,False,0.48307860262008734,0.4149377593360996,0.4686970735357832,0.4130382775119617,0.48307860262008734,0.4149377593360996,0.4705048076385589,0.4127608251106832,0.4734143657761779,0.4246788230418566,0.48307860262008734,0.4149377593360996,0.48307860262008734,0.4149377593360996,0.4567925819122272,0.4000211875629006,0.48307860262008734,0.4149377593360996,0.4626629091174565,0.39491814985101675
23,squared_error,1.0,log_loss,15.0,0.7,10.0,2,2,200,False,0.7931222707423581,0.7676348547717843,0.7932957498033419,0.7669567619836994,0.7931222707423581,0.7676348547717843,0.7945968427607214,0.7676348547717843,0.7939926956110347,0.7669567619836994,0.7931222707423581,0.7676348547717843,0.7931222707423581,0.7676348547717843,0.7930284737575874,0.7669567619836994,0.7931222707423581,0.7676348547717843,0.7932449283378274,0.7676348547717843
24,squared_error,0.5,exponential,5.0,,,4,2,50,False,0.7931222707423581,0.7593360995850622,0.7926316819303327,0.7588879702356346,0.7931222707423581,0.7593360995850622,0.7933675651483707,0.7600531065441466,0.7930249895165173,0.7595317032739328,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.792774963521448,0.759,0.7931222707423581,0.7593360995850622,0.7931917321865402,0.7594854771784233
25,friedman_mse,0.5,exponential,,0.5,,4,5,100,False,0.7931222707423581,0.7593360995850622,0.7926608459171259,0.7597120815539331,0.7931222707423581,0.7593360995850622,0.7934594658069509,0.7613413367523733,0.7931325124159081,0.7604296173504628,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7928110759692921,0.7592324652060081,0.7931222707423581,0.7593360995850622,0.7932055482168406,0.7595019145915489
26,friedman_mse,2.0,log_loss,,0.5,,2,5,200,False,0.5425764192139738,0.5394190871369294,0.5416060224348833,0.5378871681415929,0.5425764192139738,0.5394190871369294,0.5427257110261415,0.5392148312708847,0.5416310745958035,0.5378505318414146,0.5425764192139738,0.5394190871369294,0.5425764192139738,0.5394190871369294,0.5416127229210359,0.537859549105986,0.5425764192139738,0.5394190871369294,0.5426452546634695,0.5393076915632906
27,friedman_mse,0.5,log_loss,15.0,0.7,,4,5,200,True,0.7931222707423581,0.7676348547717843,0.7932957498033419,0.7675275482093664,0.7931222707423581,0.7676348547717843,0.7945968427607214,0.7689225335207982,0.7939926956110347,0.7683036330984943,0.7931222707423581,0.7676348547717843,0.7931222707423581,0.7676348547717843,0.7930284737575874,0.7674386545354287,0.7931222707423581,0.7676348547717843,0.7932449283378274,0.7678030264029461
28,squared_error,2.0,exponential,20.0,0.5,,4,10,200,True,0.7925764192139738,0.7136929460580913,0.7959545911530197,0.7247872340425532,0.7925764192139738,0.7136929460580913,0.7948915300533199,0.7283049351107972,0.7894402955207155,0.7189183588893493,0.7925764192139738,0.7136929460580913,0.7925764192139738,0.7136929460580913,0.7903688179036882,0.7127235034983156,0.7925764192139738,0.7136929460580913,0.7914256483181866,0.7118233068356667
29,squared_error,0.5,exponential,5.0,0.7,,4,10,100,False,0.7931222707423581,0.7759336099585062,0.7933591738657818,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.7946917539350402,0.7759336099585062,0.7940464570607302,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.7931222707423581,0.7759336099585062,0.7930378511142806,0.7752797347699959,0.7931222707423581,0.7759336099585062,0.7932431961555501,0.7759336099585062
30,friedman_mse,1.0,exponential,5.0,0.7,10.0,2,10,200,False,0.7931222707423581,0.7593360995850622,0.7932351258581236,0.7586896551724138,0.7931222707423581,0.7593360995850622,0.7945047459104854,0.7596234082129061,0.7939389341613393,0.759082746235668,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7930186019377303,0.7588336783988958,0.7931222707423581,0.7593360995850622,0.7932461676064253,0.759427448891638
31,friedman_mse,2.0,log_loss,5.0,log2,10.0,1,5,200,True,0.5300218340611353,0.5975103734439834,0.5291993623155202,0.5968086572925282,0.5300218340611353,0.5975103734439834,0.5303559632077917,0.598111844430945,0.5292342816454827,0.5970092554220197,0.5300218340611353,0.5975103734439834,0.5300218340611353,0.5975103734439834,0.5291901160942544,0.5968161984098239,0.5300218340611353,0.5975103734439834,0.5301622539776217,0.5977186259542313
32,squared_error,0.5,exponential,5.0,sqrt,30.0,1,10,100,False,0.7931222707423581,0.7759336099585062,0.7934254001401742,0.7753103448275862,0.7931222707423581,0.7759336099585062,0.7947894824303469,0.7762106166833596,0.7941002185104256,0.7757286918082608,0.7931222707423581,0.7759336099585062,0.7931222707423581,0.7759336099585062,0.7930467341420966,0.7754658385093167,0.7931222707423581,0.7759336099585062,0.7932409711141974,0.7760186593129043
33,squared_error,2.0,exponential,5.0,0.5,30.0,2,2,50,True,0.790938864628821,0.7676348547717843,0.7923558059587471,0.7673143650242886,0.790938864628821,0.7676348547717843,0.7941269826211549,0.767512763439405,0.7926104290044216,0.7660588479071695,0.790938864628821,0.7676348547717843,0.790938864628821,0.7676348547717843,0.790933818970169,0.7664728682170543,0.790938864628821,0.7676348547717843,0.7909842755566883,0.7673614461706713
