,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
50,entropy,5.0,,,1,10,23,best,0.7020364795466619,0.7094671201814059,0.7330916839563948,0.7412840136054422,0.7020364795466619,0.7094671201814059,0.7368412998181687,0.7441518628426428,0.7087471097960316,0.7146684649522481,0.7020364795466619,0.7094671201814059,0.7020364795466619,0.7094671201814059,0.6958149830114626,0.7026288018503097,0.7020364795466619,0.7094671201814059,0.6941063055331229,0.7012739200875131
51,gini,5.0,0.5,,4,5,23,best,0.7606162564193377,0.7664399092970522,0.7606327719971848,0.7665292928771557,0.7606162564193377,0.7664399092970522,0.7606242569921488,0.7664858311363715,0.7595205044378304,0.7657515374473244,0.7606162564193377,0.7664399092970522,0.7606162564193377,0.7664399092970522,0.7598157882242313,0.7659464081271828,0.7606162564193377,0.7664399092970522,0.7603604012477729,0.7662693163000602
52,entropy,5.0,0.5,,1,5,23,best,0.7382326899238534,0.7395124716553289,0.7603496379821056,0.759747723540827,0.7382326899238534,0.7395124716553289,0.7577299973331041,0.7577834957937,0.7320783232913394,0.7350748032977719,0.7382326899238534,0.7395124716553289,0.7382326899238534,0.7395124716553289,0.7289100900450148,0.7317805625636635,0.7382326899238534,0.7395124716553289,0.7308846437626679,0.733148813588232
53,entropy,,sqrt,30.0,2,10,23,random,0.7131574287232159,0.7140022675736961,0.7192715722230916,0.7194485092372416,0.7131574287232159,0.7140022675736961,0.7211462156130176,0.7207371289165626,0.7160064570234097,0.716104991915113,0.7131574287232159,0.7140022675736961,0.7131574287232159,0.7140022675736961,0.7125905102713636,0.7133287962038867,0.7131574287232159,0.7140022675736961,0.7120891445910571,0.712911322723186
54,entropy,,0.5,,2,2,23,best,0.8162210023021074,0.7704081632653061,0.8163768403202859,0.7705123611032998,0.8162210023021074,0.7704081632653061,0.8172366630175995,0.7710144052318146,0.8168496177738669,0.770746250989502,0.8162210023021074,0.7704081632653061,0.8162210023021074,0.7704081632653061,0.816173474875555,0.7703756201275691,0.8162210023021074,0.7704081632653061,0.8162895716069348,0.7704577528085245
55,entropy,15.0,0.7,10.0,2,5,23,best,0.7259429785726935,0.7332766439909297,0.7284564480892801,0.7360761705101329,0.7259429785726935,0.7332766439909297,0.7298592853786079,0.7371065517984505,0.7276762698786574,0.7347148674107487,0.7259429785726935,0.7332766439909297,0.7259429785726935,0.7332766439909297,0.7258767112553198,0.7330990714879435,0.7259429785726935,0.7332766439909297,0.7257093070298818,0.7328922287921575
56,gini,20.0,sqrt,10.0,4,2,23,best,0.7179387285284222,0.7236394557823129,0.722689896198035,0.7289112050739958,0.7179387285284222,0.7236394557823129,0.7244101198172321,0.7302047361501958,0.7204092164792422,0.7256826960902728,0.7179387285284222,0.7236394557823129,0.7179387285284222,0.7236394557823129,0.7176006035088789,0.7230482725138011,0.7179387285284222,0.7236394557823129,0.7172167952727752,0.7226638220447075
57,gini,20.0,0.7,10.0,4,5,23,best,0.7240658756862051,0.7312925170068028,0.726428738802211,0.7338116310125422,0.7240658756862051,0.7312925170068028,0.7278014026029709,0.7348006165110919,0.725741930243379,0.732652232133236,0.7240658756862051,0.7312925170068028,0.7240658756862051,0.7312925170068028,0.7240104849698463,0.731147277424707,0.7240658756862051,0.7312925170068028,0.7238569142087418,0.730959528696632
58,gini,15.0,sqrt,10.0,1,2,23,best,0.7179387285284222,0.7236394557823129,0.722689896198035,0.7289112050739958,0.7179387285284222,0.7236394557823129,0.7244101198172321,0.7302047361501958,0.7204092164792422,0.7256826960902728,0.7179387285284222,0.7236394557823129,0.7179387285284222,0.7236394557823129,0.7176006035088789,0.7230482725138011,0.7179387285284222,0.7236394557823129,0.7172167952727752,0.7226638220447075
59,gini,5.0,0.5,,2,2,23,best,0.7606162564193377,0.7664399092970522,0.760629917111261,0.7665292928771557,0.7606162564193377,0.7664399092970522,0.7606228608898623,0.7664858311363715,0.7595232909212961,0.7657515374473244,0.7606162564193377,0.7664399092970522,0.7606162564193377,0.7664399092970522,0.759817757906557,0.7659464081271828,0.7606162564193377,0.7664399092970522,0.7603616982325236,0.7662693163000602
60,gini,5.0,0.7,,1,5,23,random,0.7414556401629183,0.7576530612244898,0.741503601627362,0.7580964500625673,0.7414556401629183,0.7576530612244898,0.7422974712403158,0.7587148608104121,0.7418753880975979,0.7582097708922839,0.7414556401629183,0.7576530612244898,0.7414556401629183,0.7576530612244898,0.7413675793222574,0.757648680249698,0.7414556401629183,0.7576530612244898,0.7415550255262746,0.757679639138227
61,entropy,20.0,log2,10.0,1,5,23,random,0.6267752789091553,0.6298185941043084,0.6262919004023499,0.6297592459468897,0.6267752789091553,0.6298185941043084,0.6264439760800938,0.6297752127100531,0.6245155714826829,0.6282566719214948,0.6267752789091553,0.6298185941043084,0.6267752789091553,0.6298185941043084,0.624244924588538,0.6279503926105053,0.6267752789091553,0.6298185941043084,0.6254560436828689,0.6287425100438778
