,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,random_state,splitter,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
10,entropy,15.0,0.5,30.0,1,5,23,best,0.7692307692307693,0.5581395348837209,0.7738002795465134,0.5603070175438596,0.7692307692307693,0.5581395348837209,0.7729938953731468,0.5607405140758874,0.7672629424694914,0.5595238095238095,0.7692307692307693,0.5581395348837209,0.7692307692307693,0.5581395348837209,0.767247553115302,0.5571815718157181,0.7692307692307693,0.5581395348837209,0.7678425179499421,0.5567025902817168
11,gini,,sqrt,,1,5,23,random,0.7661538461538462,0.5581395348837209,0.7663043478260869,0.5603070175438596,0.7661538461538462,0.5581395348837209,0.7667558528428094,0.5607405140758874,0.7664860153111499,0.5595238095238095,0.7661538461538462,0.5581395348837209,0.7661538461538462,0.5581395348837209,0.7661339191031662,0.5571815718157181,0.7661538461538462,0.5581395348837209,0.7661937002552061,0.5567025902817168
12,gini,20.0,sqrt,30.0,1,10,23,random,0.76,0.6046511627906976,0.7601499772761703,0.6074561403508771,0.76,0.6046511627906976,0.7605999091046811,0.6080171358629131,0.7603274463730767,0.606060606060606,0.76,0.6046511627906976,0.76,0.6046511627906976,0.7599795485532495,0.6037940379403794,0.76,0.6046511627906976,0.760040902893501,0.6033654755152202
13,entropy,15.0,0.7,10.0,2,5,23,random,0.7323076923076923,0.6744186046511628,0.7478632478632479,0.7032019704433498,0.7323076923076923,0.6744186046511628,0.7463247863247863,0.7051208614961623,0.7286060789812779,0.6785714285714286,0.7323076923076923,0.6744186046511628,0.7323076923076923,0.6744186046511628,0.7258181818181818,0.6655555555555556,0.7323076923076923,0.6744186046511628,0.7269862937062936,0.6642894056847546
14,gini,,sqrt,30.0,2,10,23,random,0.7538461538461538,0.6744186046511628,0.7550284629981024,0.6811111111111111,0.7538461538461538,0.6744186046511628,0.7557378484892716,0.6820671834625324,0.7546805123929357,0.6764069264069263,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7538251780033328,0.6728260869565217,0.7538461538461538,0.6744186046511628,0.7537622504748698,0.6722952477249747
15,gini,5.0,0.5,,1,2,23,random,0.7415384615384616,0.6976744186046512,0.7416527228475813,0.7214285714285715,0.7415384615384616,0.6976744186046512,0.7416037537151015,0.7232558139534884,0.7408284696429925,0.7012987012987013,0.7415384615384616,0.6976744186046512,0.7415384615384616,0.6976744186046512,0.7409867172675522,0.6916712630998345,0.7415384615384616,0.6976744186046512,0.7413177638300978,0.690670737182365
16,gini,5.0,sqrt,10.0,2,5,23,random,0.7230769230769231,0.7674418604651163,0.7229166666666667,0.7695652173913043,0.7230769230769231,0.7674418604651163,0.7232051282051282,0.770273003033367,0.7230349427726825,0.7683982683982684,0.7230769230769231,0.7674418604651163,0.7230769230769231,0.7674418604651163,0.7229483973630371,0.7673160173160173,0.7230769230769231,0.7674418604651163,0.7231136447094618,0.7671901741669183
17,entropy,20.0,log2,30.0,2,2,23,best,0.7569230769230769,0.5813953488372093,0.7569919440644475,0.5855555555555556,0.7569230769230769,0.5813953488372093,0.7569593227869562,0.5861498708010336,0.7563101644811643,0.5833333333333333,0.7569230769230769,0.5813953488372093,0.7569230769230769,0.5813953488372093,0.7564711796564513,0.5793478260869566,0.7569230769230769,0.5813953488372093,0.7567616850421391,0.578665318503539
18,entropy,15.0,sqrt,30.0,4,5,23,random,0.7476923076923077,0.6511627906976745,0.7478412361763369,0.660633484162896,0.7476923076923077,0.6511627906976745,0.7482880216284246,0.6616857834368095,0.7480103084969303,0.6536796536796536,0.7476923076923077,0.6511627906976745,0.7476923076923077,0.6511627906976745,0.7476708074534162,0.6481178396072014,0.7476923076923077,0.6511627906976745,0.7477353081700907,0.6473566018345831
19,gini,,sqrt,10.0,2,5,23,best,0.7415384615384616,0.6511627906976745,0.7487179487179487,0.6702380952380952,0.7415384615384616,0.6511627906976745,0.747723865877712,0.6717054263565891,0.7389524747972409,0.6547619047619048,0.7415384615384616,0.6511627906976745,0.7415384615384616,0.6511627906976745,0.7381445672191529,0.6442360728075014,0.7415384615384616,0.6511627906976745,0.7389701090806063,0.6430816198258059
