,bootstrap,max_features,max_samples,n_estimators,random_state,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
14,False,0.3,0.3,10,23,True,0.8063396493713476,0.7774943310657596,0.8060593648082974,0.7774464433774898,0.8063396493713476,0.7774943310657596,0.8065731426271777,0.7778694512905399,0.8063915206961398,0.7776939142529142,0.8063396493713476,0.7774943310657596,0.8063396493713476,0.7774943310657596,0.8061610717394139,0.7774320853554719,0.8063396493713476,0.7774943310657596,0.8063921599468987,0.7775439166315821
15,True,0.3,0.3,5,23,False,0.7962812112626173,0.7675736961451247,0.7959564315907589,0.7673762276442316,0.7962812112626173,0.7675736961451247,0.7963206183006588,0.7676590879292947,0.7960500388308658,0.767500073177314,0.7962812112626173,0.7675736961451247,0.7962812112626173,0.7675736961451247,0.7959996283149227,0.7674223414631323,0.7962812112626173,0.7675736961451247,0.7962973170556218,0.7676006036441456
16,True,0.5,0.5,20,23,True,0.8136709757393307,0.7789115646258503,0.8134172707713864,0.7787672866728239,0.8136709757393307,0.7789115646258503,0.8136414610578009,0.7788720364195417,0.8132813711705726,0.7785413236312546,0.8136709757393307,0.7789115646258503,0.8136709757393307,0.7789115646258503,0.8133438598426652,0.7786292039165603,0.8136709757393307,0.7789115646258503,0.8136507731501119,0.7788667454656456
17,False,0.5,0.5,5,23,False,0.8099876040375421,0.7712585034013606,0.8097266883248069,0.771156355455568,0.8099876040375421,0.7712585034013606,0.8102675397741963,0.7715430583932111,0.8100938752962767,0.7713842606694936,0.8099876040375421,0.7712585034013606,0.8099876040375421,0.7712585034013606,0.8098264214105098,0.7711759767792035,0.8099876040375421,0.7712585034013606,0.8100438806968587,0.7713065412858997
18,False,0.3,0.3,20,23,True,0.8106605277138303,0.7706916099773242,0.810390700644769,0.7704837952392285,0.8106605277138303,0.7706916099773242,0.8106365825014568,0.7707232339592084,0.8102927432794542,0.7705440886079166,0.8106605277138303,0.7706916099773242,0.8106605277138303,0.7706916099773242,0.8103387451816813,0.7705109028451675,0.8106605277138303,0.7706916099773242,0.8106455868223978,0.7707043872492948
19,True,0.3,0.3,10,23,False,0.804391712413671,0.7721088435374149,0.8041552432287501,0.7719372951156043,0.804391712413671,0.7721088435374149,0.8043465228247219,0.7720690641932271,0.8039069623874884,0.7717665518238521,0.804391712413671,0.7721088435374149,0.804391712413671,0.7721088435374149,0.8040137109548606,0.771836002541848,0.804391712413671,0.7721088435374149,0.8043517783885871,0.7720730611117669
20,True,0.3,1.0,5,23,False,0.8122897113511599,0.7698412698412699,0.8119911443553425,0.7697107511727281,0.8122897113511599,0.7698412698412699,0.8124478489048068,0.7700748295639235,0.8122671816429826,0.7699231268296338,0.8122897113511599,0.7698412698412699,0.8122897113511599,0.7698412698412699,0.8120915086846796,0.7697453703703704,0.8122897113511599,0.7698412698412699,0.8123312107098994,0.7698865557025281
21,False,1.0,1.0,10,23,False,0.817283513369931,0.7718253968253969,0.8174958006385288,0.7719192980065536,0.817283513369931,0.7718253968253969,0.8183842028305098,0.7724169742666842,0.8179583542683921,0.7721562411242351,0.817283513369931,0.7718253968253969,0.817283513369931,0.7718253968253969,0.8172426885687627,0.7717914958977287,0.817283513369931,0.7718253968253969,0.8173499745983731,0.771875065626399
22,False,0.3,0.5,10,23,False,0.8133876394545777,0.780328798185941,0.8130998348775771,0.780168240641333,0.8133876394545777,0.780328798185941,0.8135841676179315,0.7804955310207263,0.8134127831378765,0.7803604634070006,0.8133876394545777,0.780328798185941,0.8133876394545777,0.780328798185941,0.813204536534412,0.78021859656769,0.8133876394545777,0.780328798185941,0.8134342437046198,0.7803664620301534
23,True,1.0,1.0,20,23,False,0.8165397556224544,0.7689909297052154,0.8162593460691481,0.7688112795583752,0.8165397556224544,0.7689909297052154,0.8165357675754742,0.7689513009963536,0.8162451443327077,0.7686543447864139,0.8165397556224544,0.7689909297052154,0.8165397556224544,0.7689909297052154,0.8162521794104929,0.7687188765444541,0.8165397556224544,0.7689909297052154,0.8165376959897815,0.7689572041067739
