,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
134,relu,0.01,32,adaptive,200,23,adam,0.7933061802727112,0.7876984126984127,0.8003524720895092,0.795998595422653,0.7933061802727112,0.7876984126984127,0.8025857780697404,0.7977305233139315,0.7961968455539805,0.7901234428912984,0.7933061802727112,0.7876984126984127,0.7933061802727112,0.7876984126984127,0.7929352721431056,0.7870070591888063,0.7933061802727112,0.7876984126984127,0.7925910569834966,0.7866424648006556
135,tanh,0.01,64,adaptive,200,23,adam,0.7932707632371171,0.7925170068027211,0.7980188233919605,0.7980042934870178,0.7932707632371171,0.7925170068027211,0.7999315000035556,0.7994657316491672,0.7956416946289906,0.794477573485302,0.7932707632371171,0.7925170068027211,0.7932707632371171,0.7925170068027211,0.7930954001441091,0.7921610678969999,0.7932707632371171,0.7925170068027211,0.7928588093045156,0.7919026464996956
136,identity,0.01,64,adaptive,200,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
137,tanh,0.01,32,invscaling,100,23,adam,0.7951478661236054,0.7973356009070295,0.7963012707709458,0.798778146442032,0.7951478661236054,0.7973356009070295,0.797509132672646,0.7996671570624406,0.7963416220889614,0.7983373149297481,0.7951478661236054,0.7973356009070295,0.7951478661236054,0.7973356009070295,0.7951477055237072,0.7973178677446298,0.7951478661236054,0.7973356009070295,0.7951548297351952,0.7972609066775276
138,identity,0.01,64,constant,100,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
139,logistic,0.01,64,constant,100,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
140,identity,0.01,64,invscaling,100,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
141,relu,0.001,64,invscaling,100,23,adam,0.804391712413671,0.7910997732426304,0.804661912233352,0.7914976177769777,0.804391712413671,0.7910997732426304,0.8055727073702104,0.792117787198166,0.8050912178604133,0.7916526075087322,0.804391712413671,0.7910997732426304,0.804391712413671,0.7910997732426304,0.8043543853568687,0.791093714234202,0.804391712413671,0.7910997732426304,0.80446052819275,0.7911275171233284
142,identity,0.001,32,adaptive,200,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
143,tanh,0.001,32,adaptive,100,23,adam,0.7993624933593059,0.7885487528344671,0.7991665492747757,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.799310744357552,0.7885487528344671,0.7987752322233712,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7993624933593059,0.7885487528344671,0.7989309891413656,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7992968440172799,0.7885487528344671
144,logistic,0.001,64,constant,100,23,adam,0.7860456879759165,0.7922335600907029,0.7860983752765658,0.7927247261820858,0.7860456879759165,0.7922335600907029,0.7868987892001298,0.7933755212531679,0.7865385119452653,0.7928385624823289,0.7860456879759165,0.7922335600907029,0.7860456879759165,0.7922335600907029,0.7859736517125875,0.7922307390402933,0.7860456879759165,0.7922335600907029,0.786127876067861,0.792253741451326
145,identity,0.001,64,adaptive,200,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
146,tanh,0.01,64,adaptive,100,23,adam,0.7968124667965292,0.7998866213151927,0.7964993324506318,0.799817779513211,0.7968124667965292,0.7998866213151927,0.7969592874037447,0.8002231812359925,0.7967451244931465,0.8000808649526342,0.7968124667965292,0.7998866213151927,0.7968124667965292,0.7998866213151927,0.7965908377123845,0.7998248002481729,0.7968124667965292,0.7998866213151927,0.7968545572985608,0.7999304943304971
147,tanh,0.001,32,invscaling,200,23,adam,0.7994687444660882,0.780045351473923,0.8018577595832367,0.7814672930737414,0.7994687444660882,0.780045351473923,0.8011203764034656,0.7810509234340155,0.7974284963719132,0.7787555482074453,0.7994687444660882,0.780045351473923,0.7994687444660882,0.780045351473923,0.798068727638098,0.7790734494789715,0.7994687444660882,0.780045351473923,0.798729135405959,0.7795137127758298
148,relu,0.01,64,adaptive,200,23,adam,0.798229148220294,0.7888321995464853,0.800827819659599,0.7909268707593755,0.798229148220294,0.7888321995464853,0.8000495515995966,0.7903772788074785,0.7961103565243532,0.7873713325701448,0.798229148220294,0.7888321995464853,0.798229148220294,0.7888321995464853,0.7967533086643135,0.7877232144479633,0.798229148220294,0.7888321995464853,0.7974335688752788,0.7881842043320549
149,relu,0.001,64,invscaling,200,23,adam,0.8016291836373296,0.7817460317460317,0.801907873036271,0.7819901633534075,0.8016291836373296,0.7817460317460317,0.8017657734760751,0.7818795738218611,0.8005800820372894,0.7810032979648344,0.8016291836373296,0.7817460317460317,0.8016291836373296,0.7817460317460317,0.8009560213685043,0.7812380917715127,0.8016291836373296,0.7817460317460317,0.801410672377108,0.7815548072850363
150,logistic,0.01,64,constant,200,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
151,logistic,0.01,32,adaptive,200,23,adam,0.773330972197627,0.7769274376417233,0.7867401064129587,0.791845786878216,0.773330972197627,0.7769274376417233,0.7895916365845412,0.7940667770735367,0.7773861750901785,0.7802121788279857,0.773330972197627,0.7769274376417233,0.773330972197627,0.7769274376417233,0.772126222945134,0.7752698002221777,0.773330972197627,0.7769274376417233,0.7714754353557454,0.7746899006628647
152,relu,0.001,32,adaptive,100,23,adam,0.7981583141491058,0.7950680272108843,0.7978389498280811,0.7948812507796796,0.7981583141491058,0.7950680272108843,0.798179830513371,0.7951417547495178,0.7978952109952416,0.7950107224868579,0.7981583141491058,0.7950680272108843,0.7981583141491058,0.7950680272108843,0.7978658499769218,0.7949315926522669,0.7981583141491058,0.7950680272108843,0.7981678451044376,0.7950905164238432
153,tanh,0.001,32,invscaling,100,23,adam,0.7993624933593059,0.7885487528344671,0.7991665492747757,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.799310744357552,0.7885487528344671,0.7987752322233712,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7993624933593059,0.7885487528344671,0.7989309891413656,0.7883576984303386,0.7993624933593059,0.7885487528344671,0.7992968440172799,0.7885487528344671
154,relu,0.001,64,adaptive,200,23,adam,0.8016291836373296,0.7817460317460317,0.801907873036271,0.7819901633534075,0.8016291836373296,0.7817460317460317,0.8017657734760751,0.7818795738218611,0.8005800820372894,0.7810032979648344,0.8016291836373296,0.7817460317460317,0.8016291836373296,0.7817460317460317,0.8009560213685043,0.7812380917715127,0.8016291836373296,0.7817460317460317,0.801410672377108,0.7815548072850363
155,relu,0.01,32,constant,100,23,adam,0.7973083052948469,0.802437641723356,0.7969896117923365,0.8023061772328959,0.7973083052948469,0.802437641723356,0.7974275685386613,0.8026545581326152,0.7972055048289934,0.8025404268472929,0.7973083052948469,0.802437641723356,0.7973083052948469,0.802437641723356,0.7970746951810261,0.8023530206073164,0.7973083052948469,0.802437641723356,0.7973451269307413,0.8024758951045793
156,tanh,0.01,32,constant,100,23,adam,0.7951478661236054,0.7973356009070295,0.7963012707709458,0.798778146442032,0.7951478661236054,0.7973356009070295,0.797509132672646,0.7996671570624406,0.7963416220889614,0.7983373149297481,0.7951478661236054,0.7973356009070295,0.7951478661236054,0.7973356009070295,0.7951477055237072,0.7973178677446298,0.7951478661236054,0.7973356009070295,0.7951548297351952,0.7972609066775276
157,logistic,0.001,64,invscaling,200,23,adam,0.7951124490880114,0.79421768707483,0.7958412010087428,0.7949759129975336,0.7951124490880114,0.79421768707483,0.7955330859191159,0.7946987683499246,0.7937411923001436,0.7932475512940805,0.7951124490880114,0.79421768707483,0.7951124490880114,0.79421768707483,0.7942136465997118,0.7935674805240023,0.7951124490880114,0.79421768707483,0.7947478223550838,0.7939155708996979
158,identity,0.01,32,constant,100,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
159,tanh,0.01,64,invscaling,200,23,adam,0.7932707632371171,0.7925170068027211,0.7980188233919605,0.7980042934870178,0.7932707632371171,0.7925170068027211,0.7999315000035556,0.7994657316491672,0.7956416946289906,0.794477573485302,0.7932707632371171,0.7925170068027211,0.7932707632371171,0.7925170068027211,0.7930954001441091,0.7921610678969999,0.7932707632371171,0.7925170068027211,0.7928588093045156,0.7919026464996956
160,relu,0.001,32,invscaling,100,23,adam,0.7981583141491058,0.7950680272108843,0.7978389498280811,0.7948812507796796,0.7981583141491058,0.7950680272108843,0.798179830513371,0.7951417547495178,0.7978952109952416,0.7950107224868579,0.7981583141491058,0.7950680272108843,0.7981583141491058,0.7950680272108843,0.7978658499769218,0.7949315926522669,0.7981583141491058,0.7950680272108843,0.7981678451044376,0.7950905164238432
161,identity,0.001,64,constant,100,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
162,tanh,0.01,32,adaptive,100,23,adam,0.7951478661236054,0.7973356009070295,0.7963012707709458,0.798778146442032,0.7951478661236054,0.7973356009070295,0.797509132672646,0.7996671570624406,0.7963416220889614,0.7983373149297481,0.7951478661236054,0.7973356009070295,0.7951478661236054,0.7973356009070295,0.7951477055237072,0.7973178677446298,0.7951478661236054,0.7973356009070295,0.7951548297351952,0.7972609066775276
163,relu,0.001,32,constant,200,23,adam,0.7942978572693465,0.7868480725623582,0.7973497271551294,0.7896442127608279,0.7942978572693465,0.7868480725623582,0.7964909289558568,0.7889855664029661,0.7920071955495703,0.7851893619806702,0.7942978572693465,0.7868480725623582,0.7942978572693465,0.7868480725623582,0.7926395188101354,0.7855163102793161,0.7942978572693465,0.7868480725623582,0.7933678741967751,0.7860241045311236
164,identity,0.01,32,adaptive,200,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
165,tanh,0.01,32,constant,200,23,adam,0.7858686027979458,0.7774943310657596,0.7996415978779645,0.790527513522579,0.7858686027979458,0.7774943310657596,0.7974747300181632,0.788890644635822,0.7813998193413974,0.7741479506974682,0.7858686027979458,0.7774943310657596,0.7858686027979458,0.7774943310657596,0.781304325519288,0.7733864685010644,0.7858686027979458,0.7774943310657596,0.7825452628818846,0.7743031704628701
166,tanh,0.001,64,invscaling,200,23,adam,0.7984062333982646,0.786281179138322,0.8041402288421673,0.7918753604884177,0.7984062333982646,0.786281179138322,0.8062108901730979,0.7933359102990338,0.8010066250667047,0.7882702073121346,0.7984062333982646,0.786281179138322,0.7984062333982646,0.786281179138322,0.7981625846936985,0.7858941408615578,0.7984062333982646,0.786281179138322,0.7978871449247242,0.7856206338126446
167,identity,0.001,64,invscaling,100,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
168,tanh,0.01,64,invscaling,100,23,adam,0.7968124667965292,0.7998866213151927,0.7964993324506318,0.799817779513211,0.7968124667965292,0.7998866213151927,0.7969592874037447,0.8002231812359925,0.7967451244931465,0.8000808649526342,0.7968124667965292,0.7998866213151927,0.7968124667965292,0.7998866213151927,0.7965908377123845,0.7998248002481729,0.7968124667965292,0.7998866213151927,0.7968545572985608,0.7999304943304971
169,logistic,0.001,32,adaptive,200,23,adam,0.7956791216575173,0.7973356009070295,0.7975350372951284,0.7993775548123374,0.7956791216575173,0.7973356009070295,0.798921037592846,0.8003796247843867,0.7971704589575961,0.7985248418485458,0.7956791216575173,0.7973356009070295,0.7956791216575173,0.7973356009070295,0.7956700628273884,0.7972863344589043,0.7956791216575173,0.7973356009070295,0.7956166253666814,0.7971913845770628
170,tanh,0.001,32,constant,200,23,adam,0.7994687444660882,0.780045351473923,0.8018577595832367,0.7814672930737414,0.7994687444660882,0.780045351473923,0.8011203764034656,0.7810509234340155,0.7974284963719132,0.7787555482074453,0.7994687444660882,0.780045351473923,0.7994687444660882,0.780045351473923,0.798068727638098,0.7790734494789715,0.7994687444660882,0.780045351473923,0.798729135405959,0.7795137127758298
171,relu,0.001,64,constant,100,23,adam,0.804391712413671,0.7910997732426304,0.804661912233352,0.7914976177769777,0.804391712413671,0.7910997732426304,0.8055727073702104,0.792117787198166,0.8050912178604133,0.7916526075087322,0.804391712413671,0.7910997732426304,0.804391712413671,0.7910997732426304,0.8043543853568687,0.791093714234202,0.804391712413671,0.7910997732426304,0.80446052819275,0.7911275171233284
172,logistic,0.01,64,invscaling,100,23,adam,0.766885071719497,0.7664399092970522,0.769464557290108,0.7695637695637696,0.766885071719497,0.7664399092970522,0.7709552553087674,0.770690059319797,0.768634252642722,0.7679336688660604,0.766885071719497,0.7664399092970522,0.766885071719497,0.7664399092970522,0.7668370990470876,0.7662739866736861,0.766885071719497,0.7664399092970522,0.7667057368404157,0.7660868824388263
173,identity,0.001,64,invscaling,200,23,adam,0.768903842748362,0.7763605442176871,0.7703638823105775,0.7781059136678772,0.768903842748362,0.7763605442176871,0.7716200373722508,0.7790309594764778,0.7702172717391138,0.7774626417750147,0.768903842748362,0.7763605442176871,0.768903842748362,0.7763605442176871,0.7689014947025217,0.776320846633975,0.768903842748362,0.7763605442176871,0.7688725615598891,0.7762313159132628
174,logistic,0.001,64,constant,200,23,adam,0.7951124490880114,0.79421768707483,0.7958412010087428,0.7949759129975336,0.7951124490880114,0.79421768707483,0.7955330859191159,0.7946987683499246,0.7937411923001436,0.7932475512940805,0.7951124490880114,0.79421768707483,0.7951124490880114,0.79421768707483,0.7942136465997118,0.7935674805240023,0.7951124490880114,0.79421768707483,0.7947478223550838,0.7939155708996979
175,relu,0.001,32,constant,100,23,adam,0.7981583141491058,0.7950680272108843,0.7978389498280811,0.7948812507796796,0.7981583141491058,0.7950680272108843,0.798179830513371,0.7951417547495178,0.7978952109952416,0.7950107224868579,0.7981583141491058,0.7950680272108843,0.7981583141491058,0.7950680272108843,0.7978658499769218,0.7949315926522669,0.7981583141491058,0.7950680272108843,0.7981678451044376,0.7950905164238432
176,identity,0.01,32,invscaling,100,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
177,identity,0.01,64,invscaling,200,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
178,logistic,0.01,32,adaptive,100,23,adam,0.7747122365857978,0.7723922902494331,0.7792728657257726,0.7764919049223125,0.7747122365857978,0.7723922902494331,0.7782047057012251,0.7756811602295416,0.7718381960560319,0.7703539884209365,0.7747122365857978,0.7723922902494331,0.7747122365857978,0.7723922902494331,0.7722733097446273,0.7704923052918389,0.7747122365857978,0.7723922902494331,0.7731989667832508,0.7711197146547828
179,relu,0.01,64,invscaling,100,23,adam,0.802337524349212,0.7947845804988662,0.80214705000483,0.7947761589744496,0.802337524349212,0.7947845804988662,0.8027776053717541,0.7952224997685292,0.8025712996042298,0.7950424058513545,0.802337524349212,0.7947845804988662,0.802337524349212,0.7947845804988662,0.8022081920163617,0.7947364919010713,0.802337524349212,0.7947845804988662,0.8024068479126649,0.7948308880374835
180,relu,0.01,32,adaptive,100,23,adam,0.7973083052948469,0.802437641723356,0.7969896117923365,0.8023061772328959,0.7973083052948469,0.802437641723356,0.7974275685386613,0.8026545581326152,0.7972055048289934,0.8025404268472929,0.7973083052948469,0.802437641723356,0.7973083052948469,0.802437641723356,0.7970746951810261,0.8023530206073164,0.7973083052948469,0.802437641723356,0.7973451269307413,0.8024758951045793
181,relu,0.001,64,adaptive,100,23,adam,0.804391712413671,0.7910997732426304,0.804661912233352,0.7914976177769777,0.804391712413671,0.7910997732426304,0.8055727073702104,0.792117787198166,0.8050912178604133,0.7916526075087322,0.804391712413671,0.7910997732426304,0.804391712413671,0.7910997732426304,0.8043543853568687,0.791093714234202,0.804391712413671,0.7910997732426304,0.80446052819275,0.7911275171233284
182,relu,0.01,64,constant,200,23,adam,0.798229148220294,0.7888321995464853,0.800827819659599,0.7909268707593755,0.798229148220294,0.7888321995464853,0.8000495515995966,0.7903772788074785,0.7961103565243532,0.7873713325701448,0.798229148220294,0.7888321995464853,0.798229148220294,0.7888321995464853,0.7967533086643135,0.7877232144479633,0.798229148220294,0.7888321995464853,0.7974335688752788,0.7881842043320549
183,tanh,0.01,64,constant,100,23,adam,0.7968124667965292,0.7998866213151927,0.7964993324506318,0.799817779513211,0.7968124667965292,0.7998866213151927,0.7969592874037447,0.8002231812359925,0.7967451244931465,0.8000808649526342,0.7968124667965292,0.7998866213151927,0.7968124667965292,0.7998866213151927,0.7965908377123845,0.7998248002481729,0.7968124667965292,0.7998866213151927,0.7968545572985608,0.7999304943304971
184,identity,0.01,64,constant,200,23,adam,0.7669559057906853,0.7738095238095238,0.7671310611214789,0.7740031208468391,0.7669559057906853,0.7738095238095238,0.767986775931391,0.7745431546877711,0.7675265136540002,0.7742188764017477,0.7669559057906853,0.7738095238095238,0.7669559057906853,0.7738095238095238,0.7668990407105389,0.7737885143280837,0.7669559057906853,0.7738095238095238,0.7670420415583448,0.7738540144761027
185,relu,0.01,64,constant,100,23,adam,0.802337524349212,0.7947845804988662,0.80214705000483,0.7947761589744496,0.802337524349212,0.7947845804988662,0.8027776053717541,0.7952224997685292,0.8025712996042298,0.7950424058513545,0.802337524349212,0.7947845804988662,0.802337524349212,0.7947845804988662,0.8022081920163617,0.7947364919010713,0.802337524349212,0.7947845804988662,0.8024068479126649,0.7948308880374835
186,relu,0.01,32,constant,200,23,adam,0.7933061802727112,0.7876984126984127,0.8003524720895092,0.795998595422653,0.7933061802727112,0.7876984126984127,0.8025857780697404,0.7977305233139315,0.7961968455539805,0.7901234428912984,0.7933061802727112,0.7876984126984127,0.7933061802727112,0.7876984126984127,0.7929352721431056,0.7870070591888063,0.7933061802727112,0.7876984126984127,0.7925910569834966,0.7866424648006556
187,logistic,0.001,64,adaptive,200,23,adam,0.7951124490880114,0.79421768707483,0.7958412010087428,0.7949759129975336,0.7951124490880114,0.79421768707483,0.7955330859191159,0.7946987683499246,0.7937411923001436,0.7932475512940805,0.7951124490880114,0.79421768707483,0.7951124490880114,0.79421768707483,0.7942136465997118,0.7935674805240023,0.7951124490880114,0.79421768707483,0.7947478223550838,0.7939155708996979
188,logistic,0.001,64,invscaling,100,23,adam,0.7860456879759165,0.7922335600907029,0.7860983752765658,0.7927247261820858,0.7860456879759165,0.7922335600907029,0.7868987892001298,0.7933755212531679,0.7865385119452653,0.7928385624823289,0.7860456879759165,0.7922335600907029,0.7860456879759165,0.7922335600907029,0.7859736517125875,0.7922307390402933,0.7860456879759165,0.7922335600907029,0.786127876067861,0.792253741451326
189,relu,0.01,32,invscaling,100,23,adam,0.7973083052948469,0.802437641723356,0.7969896117923365,0.8023061772328959,0.7973083052948469,0.802437641723356,0.7974275685386613,0.8026545581326152,0.7972055048289934,0.8025404268472929,0.7973083052948469,0.802437641723356,0.7973083052948469,0.802437641723356,0.7970746951810261,0.8023530206073164,0.7973083052948469,0.802437641723356,0.7973451269307413,0.8024758951045793
190,identity,0.01,32,invscaling,200,23,adam,0.7638392066584027,0.7647392290249433,0.7741394147349497,0.774916309400892,0.7638392066584027,0.7647392290249433,0.7724026151672303,0.773536807457349,0.7596651905188847,0.761645566403668,0.7638392066584027,0.7647392290249433,0.7638392066584027,0.7647392290249433,0.7593816807756086,0.7609531310613986,0.7638392066584027,0.7647392290249433,0.7606680185856577,0.7618570193139566
191,identity,0.001,32,constant,100,23,adam,0.7727997166637153,0.7769274376417233,0.7738512435558297,0.7781808883919601,0.7727997166637153,0.7769274376417233,0.775006985204348,0.779011299513992,0.7739241113464521,0.777859568392161,0.7727997166637153,0.7769274376417233,0.7727997166637153,0.7769274376417233,0.7727990041804714,0.776914371662346,0.7727997166637153,0.7769274376417233,0.7728148070588199,0.7768630755951609
192,relu,0.001,32,adaptive,200,23,adam,0.7942978572693465,0.7868480725623582,0.7973497271551294,0.7896442127608279,0.7942978572693465,0.7868480725623582,0.7964909289558568,0.7889855664029661,0.7920071955495703,0.7851893619806702,0.7942978572693465,0.7868480725623582,0.7942978572693465,0.7868480725623582,0.7926395188101354,0.7855163102793161,0.7942978572693465,0.7868480725623582,0.7933678741967751,0.7860241045311236
193,logistic,0.01,32,invscaling,100,23,adam,0.7747122365857978,0.7723922902494331,0.7792728657257726,0.7764919049223125,0.7747122365857978,0.7723922902494331,0.7782047057012251,0.7756811602295416,0.7718381960560319,0.7703539884209365,0.7747122365857978,0.7723922902494331,0.7747122365857978,0.7723922902494331,0.7722733097446273,0.7704923052918389,0.7747122365857978,0.7723922902494331,0.7731989667832508,0.7711197146547828
194,tanh,0.001,64,adaptive,200,23,adam,0.7984062333982646,0.786281179138322,0.8041402288421673,0.7918753604884177,0.7984062333982646,0.786281179138322,0.8062108901730979,0.7933359102990338,0.8010066250667047,0.7882702073121346,0.7984062333982646,0.786281179138322,0.7984062333982646,0.786281179138322,0.7981625846936985,0.7858941408615578,0.7984062333982646,0.786281179138322,0.7978871449247242,0.7856206338126446
195,logistic,0.001,32,constant,200,23,adam,0.7956791216575173,0.7973356009070295,0.7975350372951284,0.7993775548123374,0.7956791216575173,0.7973356009070295,0.798921037592846,0.8003796247843867,0.7971704589575961,0.7985248418485458,0.7956791216575173,0.7973356009070295,0.7956791216575173,0.7973356009070295,0.7956700628273884,0.7972863344589043,0.7956791216575173,0.7973356009070295,0.7956166253666814,0.7971913845770628
