,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
33,logistic,0.01,32,constant,100,23,adam,0.7237991266375546,0.6804979253112033,0.724062099585804,0.6801901088304174,0.7237991266375546,0.6804979253112033,0.7253769643270517,0.6815239802471564,0.724582482608171,0.6806879403232491,0.7237991266375546,0.6804979253112033,0.7237991266375546,0.6804979253112033,0.7236924309552992,0.6801454746022717,0.7237991266375546,0.6804979253112033,0.7239591701609377,0.6807182070042855
34,relu,0.01,32,adaptive,200,23,adam,0.7543668122270742,0.6804979253112033,0.7753497050664117,0.7137034161490683,0.7543668122270742,0.6804979253112033,0.7721704788786332,0.7190326924563801,0.7469986177333934,0.6901160381268131,0.7543668122270742,0.6804979253112033,0.7543668122270742,0.6804979253112033,0.7454974284250107,0.6740096618357487,0.7543668122270742,0.6804979253112033,0.7478314767939747,0.6715288552127809
35,tanh,0.01,64,adaptive,200,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
36,identity,0.01,64,adaptive,200,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
37,tanh,0.01,32,invscaling,100,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
38,identity,0.01,64,constant,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
39,logistic,0.01,64,constant,100,23,adam,0.7358078602620087,0.6846473029045643,0.7373430097060174,0.6926269874771351,0.7358078602620087,0.6846473029045643,0.7368312932246812,0.6955908703183757,0.7327494441663451,0.6891145185799143,0.7358078602620087,0.6846473029045643,0.7358078602620087,0.6846473029045643,0.7332325658638965,0.6839889579020013,0.7358078602620087,0.6846473029045643,0.7345202130629527,0.6832109138080633
40,identity,0.01,64,invscaling,100,23,adam,0.7581877729257642,0.7344398340248963,0.7607886637660766,0.7337001661129567,0.7581877729257642,0.7344398340248963,0.7628065963145947,0.7342657945162046,0.7603714796704064,0.7332159138002486,0.7581877729257642,0.7344398340248963,0.7581877729257642,0.7344398340248963,0.7581755960495284,0.7334070796460177,0.7581877729257642,0.7344398340248963,0.7580912945986651,0.7343021334410458
41,relu,0.001,64,invscaling,100,23,adam,0.7712882096069869,0.7302904564315352,0.7848157998423956,0.7339275486827033,0.7712882096069869,0.7302904564315352,0.7885276386265017,0.7329215444430186,0.7763529666165292,0.7256872496201132,0.7712882096069869,0.7302904564315352,0.7712882096069869,0.7302904564315352,0.7703191112794703,0.7260453647190501,0.7712882096069869,0.7302904564315352,0.7695861797712643,0.727884904461127
42,identity,0.001,32,adaptive,200,23,adam,0.7483624454148472,0.7344398340248963,0.7593392247439245,0.7358583721258287,0.7483624454148472,0.7344398340248963,0.7626322585426477,0.7353599668471228,0.752995408772196,0.7309711286089239,0.7483624454148472,0.7344398340248963,0.7483624454148472,0.7344398340248963,0.7475331064011439,0.7315510999721526,0.7483624454148472,0.7344398340248963,0.7468222443893981,0.7330532416795793
43,tanh,0.001,32,adaptive,100,23,adam,0.7445414847161572,0.7344398340248963,0.7578504494167144,0.7358583721258287,0.7445414847161572,0.7344398340248963,0.7613942565855019,0.7353599668471228,0.7496759379282248,0.7309711286089239,0.7445414847161572,0.7344398340248963,0.7445414847161572,0.7344398340248963,0.7433657562391345,0.7315510999721526,0.7445414847161572,0.7344398340248963,0.7425124049251665,0.7330532416795793
44,logistic,0.001,64,constant,100,23,adam,0.740174672489083,0.7053941908713693,0.7424774939537364,0.7117051013277429,0.740174672489083,0.7053941908713693,0.7417725486074139,0.7145341301530137,0.7368042521722613,0.709248514988258,0.740174672489083,0.7053941908713693,0.740174672489083,0.7053941908713693,0.7372891159741637,0.7050692038540427,0.740174672489083,0.7053941908713693,0.7386417205905321,0.7045410999508871
45,identity,0.001,64,adaptive,200,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
