,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
47,gini,,log2,30.0,4,5,100,23,0.7712882096069869,0.7344398340248963,0.7710729624031287,0.7370367809734513,0.7712882096069869,0.7344398340248963,0.7712038559730424,0.7392874683288656,0.7699553541027752,0.7368075701063683,0.7712882096069869,0.7344398340248963,0.7712882096069869,0.7344398340248963,0.7703191112794703,0.734435261707989,0.7712882096069869,0.7344398340248963,0.771052042787676,0.7343758215881943
48,entropy,,,30.0,4,2,50,23,0.773471615720524,0.7385892116182573,0.772922307703328,0.7399310344827585,0.773471615720524,0.7385892116182573,0.7735728040394811,0.7418692230648161,0.7731117485493368,0.740295620942119,0.773471615720524,0.7385892116182573,0.773471615720524,0.7385892116182573,0.7730056862033807,0.738571207190454,0.773471615720524,0.7385892116182573,0.7735109109810059,0.7386882359711748
49,entropy,,sqrt,,4,5,100,23,0.7849344978165939,0.7717842323651453,0.7850180025671982,0.7714905634384901,0.7849344978165939,0.7717842323651453,0.7862705738262639,0.7727631287873288,0.7857044721163254,0.77224064097251,0.7849344978165939,0.7717842323651453,0.7849344978165939,0.7717842323651453,0.7848214019544129,0.7715324818587656,0.7849344978165939,0.7717842323651453,0.7850637502305149,0.7719415764316326
50,entropy,5.0,,,1,10,50,23,0.7723799126637555,0.7136929460580913,0.7790949992036948,0.726630512344798,0.7723799126637555,0.7136929460580913,0.7774876646595604,0.7303680314942911,0.7679852956461588,0.7193673159276144,0.7723799126637555,0.7136929460580913,0.7723799126637555,0.7136929460580913,0.7686374807499239,0.7124254215304799,0.7723799126637555,0.7136929460580913,0.7700830553089146,0.7113955578517956
51,gini,5.0,0.5,,4,5,50,23,0.7707423580786026,0.7385892116182573,0.7703607077360568,0.7407445779803841,0.7707423580786026,0.7385892116182573,0.7706249272039731,0.7428999443425108,0.7696501085383934,0.7407445779803841,0.7707423580786026,0.7385892116182573,0.7707423580786026,0.7385892116182573,0.7699128381603075,0.7385892116182573,0.7707423580786026,0.7385892116182573,0.7705915362752762,0.7385892116182573
52,entropy,5.0,0.5,,1,5,10,23,0.7647379912663755,0.7427385892116183,0.7643714526767909,0.747567417292188,0.7647379912663755,0.7427385892116183,0.764614014978722,0.7502967549029447,0.7635505733957284,0.7460284569691946,0.7647379912663755,0.7427385892116183,0.7647379912663755,0.7427385892116183,0.7638395013541381,0.7426278076340085,0.7647379912663755,0.7427385892116183,0.7645551127886636,0.7423397755322233
53,entropy,,sqrt,30.0,2,10,250,23,0.7751091703056768,0.7427385892116183,0.7749411768940679,0.747567417292188,0.7751091703056768,0.7427385892116183,0.7750419729410333,0.7502967549029447,0.7737586779940051,0.7460284569691946,0.7751091703056768,0.7427385892116183,0.7751091703056768,0.7427385892116183,0.7741401103110157,0.7426278076340085,0.7751091703056768,0.7427385892116183,0.7748669053070115,0.7423397755322233
54,entropy,,0.5,,2,2,10,23,0.7865720524017468,0.7717842323651453,0.7863380201107091,0.7714905634384901,0.7865720524017468,0.7717842323651453,0.7873911654203787,0.7727631287873288,0.7869965389573386,0.77224064097251,0.7865720524017468,0.7717842323651453,0.7865720524017468,0.7717842323651453,0.7863795140103524,0.7715324818587656,0.7865720524017468,0.7717842323651453,0.7866945768326339,0.7719415764316326
55,entropy,15.0,0.7,10.0,2,5,50,23,0.7609170305676856,0.6804979253112033,0.7715037071744841,0.697950102130143,0.7609170305676856,0.6804979253112033,0.7694050267898765,0.701930423159024,0.7554463335288657,0.6874222958972234,0.7609170305676856,0.6804979253112033,0.7609170305676856,0.6804979253112033,0.7555279321439017,0.6778130805423894,0.7609170305676856,0.6804979253112033,0.7573110897105949,0.6762265813608174
56,gini,20.0,sqrt,10.0,4,2,10,23,0.7412663755458515,0.7468879668049793,0.7437386860842276,0.7465596330275229,0.7412663755458515,0.7468879668049793,0.7456905101934718,0.7467452129886939,0.7433822642172154,0.7450269374222959,0.7412663755458515,0.7468879668049793,0.7412663755458515,0.7468879668049793,0.7412552740101548,0.7454680817909518,0.7412663755458515,0.7468879668049793,0.7411720124924285,0.7464935543010827
57,gini,20.0,0.7,10.0,4,5,10,23,0.7587336244541485,0.7510373443983402,0.7581719941133713,0.7527950310559006,0.7587336244541485,0.7510373443983402,0.7588940902657989,0.7548722971057447,0.7584187443475809,0.7530045586406962,0.7587336244541485,0.7510373443983402,0.7587336244541485,0.7510373443983402,0.7582726734300071,0.7510330578512396,0.7587336244541485,0.7510373443983402,0.7587912433321663,0.7510887829635472
58,gini,15.0,sqrt,10.0,1,2,10,23,0.7412663755458515,0.7468879668049793,0.7437386860842276,0.7465596330275229,0.7412663755458515,0.7468879668049793,0.7456905101934718,0.7467452129886939,0.7433822642172154,0.7450269374222959,0.7412663755458515,0.7468879668049793,0.7412663755458515,0.7468879668049793,0.7412552740101548,0.7454680817909518,0.7412663755458515,0.7468879668049793,0.7411720124924285,0.7464935543010827
59,gini,5.0,0.5,,2,2,50,23,0.7740174672489083,0.7427385892116183,0.7736523919212391,0.7453678097345133,0.7740174672489083,0.7427385892116183,0.7739051363788563,0.7476464675210223,0.7729331410664599,0.7451305428926647,0.7740174672489083,0.7427385892116183,0.7740174672489083,0.7427385892116183,0.7731997976151601,0.7427341597796143,0.7740174672489083,0.7427385892116183,0.7738688000427723,0.7426765771635632
60,gini,5.0,0.7,,1,5,100,23,0.7745633187772926,0.7178423236514523,0.7824510034356356,0.7363048532403371,0.7745633187772926,0.7178423236514523,0.7806583478314667,0.7406687238704371,0.769905176749726,0.7246511949164249,0.7745633187772926,0.7178423236514523,0.7745633187772926,0.7178423236514523,0.7705259805742795,0.7156835530881333,0.7745633187772926,0.7178423236514523,0.77202129101984,0.7143471713108405
61,entropy,20.0,log2,10.0,1,5,100,23,0.7489082969432315,0.7053941908713693,0.7483614626026882,0.7047835676867935,0.7489082969432315,0.7053941908713693,0.7491552543873478,0.7059175821724344,0.7486771696627723,0.7052079016438735,0.7489082969432315,0.7053941908713693,0.7489082969432315,0.7053941908713693,0.7484754277636901,0.7048860833721391,0.7489082969432315,0.7053941908713693,0.7489880360026206,0.7055466231211384
62,gini,20.0,0.5,,1,5,50,23,0.7931222707423581,0.7634854771784232,0.7938817418182338,0.7629239040529363,0.7931222707423581,0.7634854771784232,0.7954352053825251,0.7639668255716977,0.794422787208598,0.7634687111479486,0.7931222707423581,0.7634854771784232,0.7931222707423581,0.7634854771784232,0.7930896580291117,0.7630775598903089,0.7931222707423581,0.7634854771784232,0.7932172729939889,0.7636078523648575
63,entropy,,0.7,30.0,4,2,50,23,0.7762008733624454,0.7344398340248963,0.7757026333128848,0.738045738045738,0.7762008733624454,0.7344398340248963,0.7761256673172287,0.7405129355336824,0.7754443981166768,0.7372565271446332,0.7762008733624454,0.7344398340248963,0.7762008733624454,0.7344398340248963,0.775558623327417,0.7343986775037884,0.7762008733624454,0.7344398340248963,0.7761484447881574,0.7342203325789876
64,gini,15.0,,30.0,2,2,100,23,0.7794759825327511,0.7344398340248963,0.7789531091319826,0.7354218362282878,0.7794759825327511,0.7344398340248963,0.7796661183148488,0.737245554606015,0.7792650451416973,0.7359096560298384,0.7794759825327511,0.7344398340248963,0.7794759825327511,0.7344398340248963,0.7790755013223327,0.7343986775037884,0.7794759825327511,0.7344398340248963,0.7795375950266615,0.7345770224285891
